rpe = 0.103481413507
stamp_est0        stamp_est1        stamp_gt0         stamp_gt1         trans_error  rot_error
1305031109.815700 1305031115.575700 1305031109.311329 1305031116.143441 0.087741 0.203613
1305031128.105500 1305031119.645600 1305031128.179350 1305031120.379437 0.051982 0.056402
1305031127.375500 1305031126.915500 1305031127.279465 1305031126.779379 0.023355 0.030509
1305031108.355800 1305031122.985600 1305031108.475471 1305031123.382255 0.078117 0.093366
1305031123.305600 1305031115.645700 1305031123.382255 1305031116.143441 0.108264 0.239599
1305031128.185500 1305031126.595500 1305031128.179350 1305031126.779379 0.027951 0.037176
1305031115.435700 1305031108.195800 1305031114.979280 1305031108.143334 0.066648 0.092246
1305031128.425500 1305031112.806300 1305031128.179350 1305031112.611261 0.146861 0.085105
1305031128.135500 1305031127.975500 1305031128.179350 1305031128.179350 0.010184 0.012220
1305031124.855500 1305031111.015700 1305031124.147446 1305031110.979345 0.200179 0.186070
1305031114.415700 1305031111.605700 1305031114.711306 1305031110.979345 0.175732 0.090435
1305031111.225700 1305031125.575500 1305031110.979345 1305031125.711443 0.096088 0.072061
1305031116.765700 1305031111.035700 1305031116.679281 1305031110.979345 0.134251 0.090062
1305031112.485700 1305031121.145600 1305031112.611261 1305031121.683200 0.119096 0.074160
1305031121.225600 1305031117.415600 1305031121.683200 1305031116.912044 0.115789 0.201140
1305031112.985700 1305031122.315600 1305031112.611261 1305031121.982926 0.107922 0.115715
1305031120.205600 1305031119.765700 1305031120.379437 1305031120.379437 0.068843 0.051328
1305031112.415700 1305031109.965800 1305031112.611261 1305031109.311329 0.229457 0.174555
1305031110.385700 1305031112.985700 1305031110.979345 1305031112.611261 0.095892 0.148995
1305031119.895700 1305031116.495700 1305031120.379437 1305031116.411333 0.134182 0.032708
1305031123.395600 1305031126.945500 1305031123.382255 1305031126.779379 0.017901 0.014195
1305031122.045600 1305031116.745700 1305031121.982926 1305031116.679281 0.117447 0.045934
1305031120.255700 1305031126.065600 1305031120.379437 1305031126.079356 0.143636 0.008176
1305031109.675700 1305031124.215500 1305031109.311329 1305031124.147446 0.082776 0.093370
1305031109.665700 1305031108.975800 1305031109.311329 1305031108.876515 0.177039 0.086346
1305031128.545500 1305031111.445700 1305031128.179350 1305031110.979345 0.070466 0.077299
1305031116.145700 1305031125.145600 1305031116.143441 1305031125.711443 0.075524 0.090482
1305031108.595700 1305031109.455800 1305031108.475471 1305031109.311329 0.089517 0.122242
1305031126.175500 1305031124.435700 1305031126.079356 1305031124.147446 0.036671 0.111605
1305031126.275500 1305031112.835700 1305031126.411465 1305031112.611261 0.147298 0.100265
1305031107.445800 1305031109.127400 1305031108.043418 1305031109.111282 0.151383 0.048199
1305031124.125800 1305031115.975700 1305031124.147446 1305031116.143441 0.084324 0.086907
1305031109.755800 1305031124.465500 1305031109.311329 1305031124.147446 0.088178 0.133896
1305031108.025700 1305031108.425800 1305031108.043418 1305031108.475471 0.049362 0.018630
1305031123.465600 1305031125.325500 1305031123.382255 1305031125.711443 0.115238 0.066892
1305031110.015700 1305031125.795500 1305031109.311329 1305031125.711443 0.205619 0.186102
1305031115.265700 1305031119.665600 1305031114.979280 1305031120.379437 0.038060 0.120298
1305031109.385700 1305031123.515500 1305031109.311329 1305031123.382255 0.128254 0.079394
1305031108.786000 1305031109.715700 1305031108.876515 1305031109.311329 0.187049 0.103580
1305031114.685600 1305031124.035600 1305031114.711306 1305031124.147446 0.147469 0.028172
1305031127.115500 1305031127.945500 1305031127.279465 1305031128.179350 0.015471 0.028642
1305031127.505500 1305031117.235700 1305031127.647358 1305031116.912044 0.081672 0.216991
1305031127.995500 1305031121.675600 1305031128.179350 1305031121.683200 0.122795 0.016290
1305031120.785700 1305031127.495500 1305031120.379437 1305031127.647358 0.119956 0.112127
1305031125.255500 1305031115.395700 1305031125.711443 1305031114.979280 0.083542 0.133048
1305031121.345600 1305031117.455600 1305031121.683200 1305031116.912044 0.115766 0.198645
1305031126.645500 1305031124.115500 1305031126.779379 1305031124.147446 0.071823 0.025475
1305031126.045500 1305031127.635500 1305031126.079356 1305031127.647358 0.091809 0.007669
1305031114.935700 1305031116.675600 1305031114.979280 1305031116.679281 0.207690 0.017973
1305031115.705600 1305031110.435700 1305031116.143441 1305031110.979345 0.134933 0.338569
1305031125.365600 1305031120.775600 1305031125.711443 1305031120.379437 0.043746 0.097031
1305031121.015600 1305031112.065700 1305031120.379437 1305031112.611261 0.196637 0.188679
1305031127.035500 1305031122.505600 1305031127.279465 1305031121.982926 0.032657 0.108940
1305031123.875500 1305031119.945600 1305031123.711323 1305031120.379437 0.010264 0.025365
1305031115.935600 1305031128.065500 1305031116.143441 1305031128.179350 0.047651 0.104192
1305031121.136000 1305031121.275600 1305031121.683200 1305031121.683200 0.043064 0.008378
1305031126.095500 1305031124.575500 1305031126.079356 1305031124.147446 0.048895 0.134340
1305031123.885500 1305031112.265700 1305031123.711323 1305031112.611261 0.074342 0.120807
1305031113.315700 1305031117.005700 1305031112.611261 1305031116.912044 0.031887 0.095751
1305031127.195500 1305031126.555500 1305031127.279465 1305031126.411465 0.006671 0.031909
1305031124.775500 1305031115.425700 1305031124.147446 1305031114.979280 0.160383 0.261762
1305031122.095600 1305031122.325500 1305031121.982926 1305031121.982926 0.085987 0.064389
1305031110.655700 1305031114.705700 1305031110.979345 1305031114.711306 0.031318 0.035227
1305031109.375700 1305031109.075700 1305031109.311329 1305031109.111282 0.055647 0.051744
1305031116.705700 1305031121.175600 1305031116.679281 1305031121.683200 0.101294 0.044448
1305031115.865700 1305031123.195500 1305031116.143441 1305031123.382255 0.025400 0.092967
1305031125.885500 1305031114.435700 1305031125.711443 1305031114.711306 0.072970 0.076019
1305031123.015500 1305031121.325600 1305031123.382255 1305031121.683200 0.077626 0.069429
1305031128.065500 1305031126.365500 1305031128.179350 1305031126.411465 0.050887 0.017960
1305031127.605500 1305031114.375700 1305031127.647358 1305031114.711306 0.060946 0.080931
1305031124.495500 1305031120.975700 1305031124.147446 1305031120.379437 0.111526 0.031981
1305031110.255700 1305031114.175700 1305031110.979345 1305031114.711306 0.024343 0.061921
1305031108.705700 1305031107.965800 1305031108.876515 1305031108.043418 0.098172 0.041300
1305031122.495600 1305031120.235600 1305031121.982926 1305031120.379437 0.021211 0.108146
1305031123.225600 1305031120.345600 1305031123.382255 1305031120.379437 0.062631 0.044464
1305031124.635600 1305031114.955700 1305031124.147446 1305031114.979280 0.132677 0.148549
1305031109.335800 1305031109.325700 1305031109.311329 1305031109.311329 0.004406 0.006222
1305031120.305600 1305031122.805600 1305031120.379437 1305031123.382255 0.196009 0.119510
1305031125.525500 1305031109.735800 1305031125.711443 1305031109.311329 0.150242 0.108012
1305031128.035500 1305031127.885500 1305031128.179350 1305031127.647358 0.009346 0.010729
1305031125.115500 1305031123.335500 1305031125.711443 1305031123.382255 0.031080 0.066404
1305031122.555500 1305031123.645600 1305031121.982926 1305031123.711323 0.028080 0.099272
1305031126.365500 1305031124.365500 1305031126.411465 1305031124.147446 0.036365 0.056605
1305031126.525500 1305031112.435700 1305031126.411465 1305031112.611261 0.080702 0.092476
1305031127.025500 1305031120.595600 1305031126.779379 1305031120.379437 0.076507 0.083262
1305031120.195600 1305031116.995700 1305031120.379437 1305031116.912044 0.096520 0.106391
1305031127.055500 1305031124.585500 1305031127.279465 1305031124.147446 0.122008 0.157320
1305031108.255800 1305031114.385600 1305031108.143334 1305031114.711306 0.123835 0.073075
1305031120.385600 1305031110.045700 1305031120.379437 1305031109.311329 0.188429 0.196151
1305031110.675700 1305031116.055700 1305031110.979345 1305031116.143441 0.124865 0.061874
1305031117.565600 1305031108.225700 1305031116.912044 1305031108.143334 0.167893 0.242960
1305031127.075500 1305031124.625500 1305031127.279465 1305031124.147446 0.136978 0.170985
1305031124.325500 1305031111.656500 1305031124.147446 1305031110.979345 0.141280 0.188993
1305031124.825500 1305031110.295800 1305031124.147446 1305031110.979345 0.172197 0.272416
1305031120.475600 1305031116.145700 1305031120.379437 1305031116.143441 0.084731 0.043695
1305031127.925600 1305031116.645700 1305031128.179350 1305031116.679281 0.112902 0.020843
1305031125.255500 1305031112.275700 1305031125.711443 1305031112.611261 0.040577 0.163433
1305031125.405600 1305031120.805600 1305031125.711443 1305031120.379437 0.044943 0.104575
1305031116.025700 1305031128.395500 1305031116.143441 1305031128.179350 0.044349 0.048314
1305031111.505700 1305031122.385500 1305031110.979345 1305031121.982926 0.088790 0.180573
1305031111.885700 1305031117.155600 1305031112.611261 1305031116.912044 0.108703 0.126620
1305031108.745800 1305031115.655600 1305031108.876515 1305031116.143441 0.254900 0.226592
1305031109.965800 1305031109.545800 1305031109.311329 1305031109.311329 0.172796 0.088468
1305031108.945800 1305031110.445700 1305031108.876515 1305031110.979345 0.146899 0.116122
1305031125.765600 1305031113.085700 1305031125.711443 1305031112.611261 0.109326 0.084511
1305031112.515700 1305031109.835800 1305031112.611261 1305031109.311329 0.205598 0.132510
1305031114.205700 1305031126.035800 1305031114.711306 1305031126.079356 0.081226 0.131891
1305031107.945800 1305031109.015700 1305031108.043418 1305031109.111282 0.148479 0.040364
1305031107.545700 1305031109.805700 1305031108.043418 1305031109.311329 0.090056 0.095725
1305031127.515500 1305031119.775600 1305031127.647358 1305031120.379437 0.021662 0.031333
1305031124.795500 1305031110.305700 1305031124.147446 1305031110.979345 0.158930 0.267251
1305031113.335700 1305031121.926000 1305031112.611261 1305031121.982926 0.106690 0.103373
1305031113.975700 1305031117.215700 1305031114.711306 1305031116.912044 0.204711 0.383227
1305031127.155500 1305031123.825500 1305031127.279465 1305031123.711323 0.042890 0.013147
1305031111.315700 1305031109.995700 1305031110.979345 1305031109.311329 0.193611 0.264514
1305031126.865500 1305031111.505700 1305031126.779379 1305031110.979345 0.096189 0.095357
1305031109.475800 1305031108.365800 1305031109.311329 1305031108.475471 0.017736 0.100212
1305031126.775500 1305031120.445600 1305031126.779379 1305031120.379437 0.018864 0.032760
1305031107.805700 1305031120.635600 1305031108.043418 1305031120.379437 0.062569 0.102590
1305031117.315600 1305031126.965500 1305031116.912044 1305031126.779379 0.103493 0.234991
1305031125.825500 1305031109.535700 1305031125.711443 1305031109.311329 0.086205 0.083912
1305031120.905700 1305031110.505700 1305031120.379437 1305031110.979345 0.132989 0.126793
1305031116.555700 1305031120.145600 1305031116.679281 1305031120.379437 0.181007 0.065961
1305031107.855800 1305031121.775600 1305031108.043418 1305031121.683200 0.117808 0.041019
1305031128.645500 1305031121.535600 1305031128.179350 1305031121.683200 0.067182 0.033571
1305031112.795700 1305031116.335600 1305031112.611261 1305031116.411333 0.052845 0.072597
1305031114.585700 1305031120.055600 1305031114.711306 1305031120.379437 0.132738 0.053415
1305031115.635600 1305031108.425800 1305031116.143441 1305031108.475471 0.226261 0.253995
1305031112.495800 1305031123.005600 1305031112.611261 1305031123.382255 0.114841 0.112259
1305031128.305500 1305031111.305700 1305031128.179350 1305031110.979345 0.049640 0.088840
1305031126.095500 1305031128.205600 1305031126.079356 1305031128.179350 0.066257 0.017633
1305031114.105700 1305031109.705700 1305031114.711306 1305031109.311329 0.142756 0.243923
1305031114.955700 1305031127.975500 1305031114.979280 1305031128.179350 0.119460 0.020254
1305031115.845700 1305031122.355600 1305031116.143441 1305031121.982926 0.059863 0.118951
1305031128.175500 1305031115.415700 1305031128.179350 1305031114.979280 0.078919 0.102525
1305031120.505600 1305031114.205700 1305031120.379437 1305031114.711306 0.051122 0.126236
1305031124.205500 1305031126.235500 1305031124.147446 1305031126.079356 0.043380 0.060649
1305031114.325700 1305031115.395700 1305031114.711306 1305031114.979280 0.098651 0.083692
1305031110.465800 1305031109.055700 1305031110.979345 1305031109.111282 0.150496 0.088542
1305031111.125700 1305031108.435800 1305031110.979345 1305031108.475471 0.128621 0.048670
1305031109.635700 1305031124.985500 1305031109.311329 1305031125.711443 0.098893 0.074113
1305031127.965500 1305031125.625500 1305031128.179350 1305031125.711443 0.118753 0.028938
1305031112.715700 1305031115.845700 1305031112.611261 1305031116.143441 0.185008 0.196983
1305031115.325700 1305031109.005700 1305031114.979280 1305031109.111282 0.121062 0.075258
1305031125.575500 1305031120.835600 1305031125.711443 1305031120.379437 0.037419 0.130146
1305031126.195500 1305031126.185500 1305031126.079356 1305031126.079356 0.004265 0.001720
1305031122.975500 1305031127.395500 1305031123.382255 1305031127.279465 0.101931 0.073077
1305031110.365700 1305031124.375500 1305031110.979345 1305031124.147446 0.040632 0.175407
1305031127.545500 1305031117.395700 1305031127.647358 1305031116.912044 0.092189 0.221138
1305031110.845700 1305031128.705500 1305031110.979345 1305031128.179350 0.108716 0.025640
1305031123.295500 1305031127.455500 1305031123.382255 1305031127.279465 0.025709 0.010780
1305031120.135600 1305031111.385700 1305031120.379437 1305031110.979345 0.109696 0.095389
1305031127.265500 1305031110.485700 1305031127.279465 1305031110.979345 0.061943 0.091286
1305031127.775500 1305031117.215700 1305031127.647358 1305031116.912044 0.078371 0.210123
1305031127.245500 1305031112.935700 1305031127.279465 1305031112.611261 0.127728 0.070922
1305031119.655600 1305031121.505600 1305031120.379437 1305031121.683200 0.042235 0.053776
1305031112.685700 1305031110.295800 1305031112.611261 1305031110.979345 0.113310 0.129152
1305031109.865800 1305031116.125700 1305031109.311329 1305031116.143441 0.197033 0.144504
1305031108.095800 1305031117.545600 1305031108.111378 1305031116.912044 0.114215 0.227615
1305031111.525700 1305031120.925600 1305031110.979345 1305031120.379437 0.139377 0.151306
1305031127.695500 1305031117.445600 1305031127.647358 1305031116.912044 0.095226 0.218554
1305031111.635700 1305031122.945600 1305031110.979345 1305031123.382255 0.162461 0.206263
1305031116.165700 1305031120.175600 1305031116.143441 1305031120.379437 0.143904 0.035801
1305031116.305700 1305031123.915500 1305031116.411333 1305031123.711323 0.128289 0.027009
1305031122.635600 1305031115.335700 1305031121.982926 1305031114.979280 0.142193 0.194643
1305031124.375500 1305031125.775500 1305031124.147446 1305031125.711443 0.072817 0.044336
1305031122.975500 1305031116.035600 1305031123.382255 1305031116.143441 0.085107 0.035622
1305031120.815600 1305031126.965500 1305031120.379437 1305031126.779379 0.144573 0.119178
1305031127.895400 1305031114.495700 1305031127.647358 1305031114.711306 0.079944 0.050505
1305031114.795600 1305031109.915800 1305031114.711306 1305031109.311329 0.088262 0.142498
1305031120.095700 1305031122.065600 1305031120.379437 1305031121.982926 0.193217 0.033864
1305031123.125500 1305031115.605700 1305031123.382255 1305031116.143441 0.134892 0.232144
1305031115.555700 1305031120.975700 1305031114.979280 1305031120.379437 0.197332 0.242148
1305031109.445700 1305031122.765600 1305031109.311329 1305031123.382255 0.146523 0.107497
1305031120.005700 1305031108.165800 1305031120.379437 1305031108.143334 0.127915 0.016403
1305031108.215800 1305031121.815600 1305031108.143334 1305031121.683200 0.131351 0.015372
1305031114.745700 1305031116.455600 1305031114.711306 1305031116.411333 0.218007 0.035721
1305031126.675600 1305031126.425600 1305031126.779379 1305031126.411465 0.016570 0.024784
1305031109.675700 1305031121.145600 1305031109.311329 1305031121.683200 0.099284 0.075035
1305031125.935500 1305031122.695600 1305031126.079356 1305031123.382255 0.075574 0.129745
1305031122.985600 1305031123.685600 1305031123.382255 1305031123.711323 0.143004 0.088188
1305031117.145700 1305031124.305600 1305031116.912044 1305031124.147446 0.055969 0.162013
1305031123.715500 1305031113.235700 1305031123.711323 1305031112.611261 0.098070 0.079817
1305031127.565500 1305031114.465700 1305031127.647358 1305031114.711306 0.079262 0.060548
1305031123.545600 1305031116.235700 1305031123.382255 1305031116.143441 0.150553 0.036392
1305031119.935600 1305031121.555600 1305031120.379437 1305031121.683200 0.135115 0.025950
1305031128.635500 1305031110.745700 1305031128.179350 1305031110.979345 0.101754 0.031808
1305031116.505700 1305031125.125500 1305031116.411333 1305031125.711443 0.108526 0.079204
1305031128.385500 1305031126.585500 1305031128.179350 1305031126.411465 0.032946 0.066299
1305031120.815600 1305031117.255700 1305031120.379437 1305031116.912044 0.143920 0.222356
1305031108.765700 1305031126.145500 1305031108.876515 1305031126.079356 0.122643 0.045783
1305031121.655600 1305031127.905500 1305031121.683200 1305031127.647358 0.106892 0.010697
1305031121.075600 1305031117.335600 1305031121.683200 1305031116.912044 0.127058 0.200702
1305031127.965500 1305031123.185500 1305031128.179350 1305031123.382255 0.055706 0.047258
1305031122.805600 1305031124.375500 1305031123.382255 1305031124.147446 0.129374 0.054431
1305031122.845600 1305031111.065700 1305031123.382255 1305031110.979345 0.129230 0.132054
1305031109.965800 1305031127.215500 1305031109.311329 1305031127.279465 0.180974 0.165972
1305031117.445600 1305031114.525700 1305031116.912044 1305031114.711306 0.025196 0.241924
1305031116.285700 1305031121.895600 1305031116.411333 1305031121.982926 0.132329 0.037593
1305031107.895800 1305031121.975600 1305031108.043418 1305031121.982926 0.111844 0.034479
1305031109.245700 1305031113.265700 1305031109.311329 1305031112.611261 0.119526 0.101654
1305031126.485500 1305031117.175600 1305031126.411465 1305031116.912044 0.073818 0.203499
1305031122.065600 1305031121.045600 1305031121.982926 1305031121.683200 0.187764 0.043359
1305031109.985700 1305031109.165700 1305031109.311329 1305031109.111282 0.282039 0.156915
1305031121.475600 1305031126.775500 1305031121.683200 1305031126.779379 0.068770 0.030669
1305031125.485500 1305031126.655500 1305031125.711443 1305031126.779379 0.088416 0.026901
1305031109.005700 1305031123.535600 1305031109.111282 1305031123.382255 0.187118 0.045207
1305031113.005700 1305031125.465500 1305031112.611261 1305031125.711443 0.135825 0.060090
1305031111.935700 1305031115.255700 1305031112.611261 1305031114.979280 0.137409 0.195717
1305031114.165700 1305031120.565600 1305031114.711306 1305031120.379437 0.053695 0.139458
1305031115.135700 1305031117.205700 1305031114.979280 1305031116.912044 0.079735 0.249863
1305031121.625600 1305031110.415700 1305031121.683200 1305031110.979345 0.099697 0.123146
1305031121.295600 1305031115.045700 1305031121.683200 1305031114.979280 0.088182 0.038546
1305031122.255600 1305031111.485700 1305031121.982926 1305031110.979345 0.102581 0.137992
1305031125.365600 1305031109.735800 1305031125.711443 1305031109.311329 0.130030 0.084272
1305031115.175600 1305031122.195600 1305031114.979280 1305031121.982926 0.053105 0.081440
1305031116.285700 1305031127.895400 1305031116.411333 1305031127.647358 0.085631 0.029796
1305031122.845600 1305031116.105700 1305031123.382255 1305031116.143441 0.128680 0.105278
1305031116.855600 1305031114.305700 1305031116.912044 1305031114.711306 0.100690 0.079147
1305031126.815600 1305031113.125700 1305031126.779379 1305031112.611261 0.082708 0.069078
1305031126.965500 1305031124.665600 1305031126.779379 1305031124.147446 0.153386 0.165733
1305031109.595700 1305031125.155600 1305031109.311329 1305031125.711443 0.074893 0.076330
1305031110.805700 1305031112.715700 1305031110.979345 1305031112.611261 0.240728 0.046625
1305031127.715500 1305031107.485800 1305031127.647358 1305031108.043418 0.105008 0.034946
1305031127.485500 1305031127.685500 1305031127.647358 1305031127.647358 0.010362 0.007810
1305031120.135600 1305031123.455500 1305031120.379437 1305031123.382255 0.033342 0.016519
1305031128.345500 1305031115.295600 1305031128.179350 1305031114.979280 0.030901 0.083542
1305031128.355500 1305031110.705800 1305031128.179350 1305031110.979345 0.099937 0.027921
1305031109.065800 1305031107.935800 1305031109.111282 1305031108.043418 0.138721 0.036612
1305031122.175600 1305031114.095700 1305031121.982926 1305031114.711306 0.136769 0.163857
1305031121.285600 1305031109.205700 1305031121.683200 1305031109.111282 0.101373 0.016513
1305031111.605700 1305031125.725600 1305031110.979345 1305031125.711443 0.145402 0.143100
1305031109.295700 1305031115.325700 1305031109.311329 1305031114.979280 0.088311 0.097105
1305031111.315700 1305031119.785600 1305031110.979345 1305031120.379437 0.045184 0.111655
1305031119.696300 1305031124.465500 1305031120.379437 1305031124.147446 0.028035 0.062711
1305031113.975700 1305031123.385600 1305031114.711306 1305031123.382255 0.154992 0.165654
1305031107.395800 1305031126.895500 1305031108.043418 1305031126.779379 0.102957 0.073904
1305031116.155700 1305031128.585500 1305031116.143441 1305031128.179350 0.082544 0.032873
1305031112.315700 1305031114.525700 1305031112.611261 1305031114.711306 0.096296 0.129370
1305031114.815600 1305031115.705600 1305031114.711306 1305031116.143441 0.076224 0.213393
1305031128.215500 1305031115.635600 1305031128.179350 1305031116.143441 0.151075 0.260007
1305031126.185500 1305031108.315700 1305031126.079356 1305031108.475471 0.060759 0.096947
1305031121.515600 1305031116.575700 1305031121.683200 1305031116.679281 0.147444 0.072160
1305031124.825500 1305031123.285600 1305031124.147446 1305031123.382255 0.185379 0.161037
1305031107.335800 1305031116.855600 1305031108.043418 1305031116.912044 0.128647 0.098777
1305031123.725500 1305031112.355700 1305031123.711323 1305031112.611261 0.093497 0.101480
1305031116.625700 1305031112.335800 1305031116.679281 1305031112.611261 0.085162 0.123511
1305031107.495800 1305031122.045600 1305031108.043418 1305031121.982926 0.115215 0.031780
1305031121.535600 1305031121.245600 1305031121.683200 1305031121.683200 0.090113 0.026318
1305031125.505600 1305031120.125600 1305031125.711443 1305031120.379437 0.183550 0.019410
1305031122.165600 1305031122.555500 1305031121.982926 1305031121.982926 0.152457 0.086773
1305031110.935700 1305031125.375600 1305031110.979345 1305031125.711443 0.116747 0.037207
1305031121.085600 1305031121.035600 1305031121.683200 1305031121.683200 0.014587 0.005047
1305031117.065700 1305031119.815600 1305031116.912044 1305031120.379437 0.040750 0.118676
1305031127.015600 1305031121.635600 1305031126.779379 1305031121.683200 0.133393 0.025988
1305031125.775500 1305031109.685700 1305031125.711443 1305031109.311329 0.121986 0.094189
1305031110.475700 1305031115.955700 1305031110.979345 1305031116.143441 0.029835 0.174154
1305031121.985600 1305031127.765500 1305031121.982926 1305031127.647358 0.128478 0.005669
1305031110.425800 1305031121.745700 1305031110.979345 1305031121.683200 0.102081 0.116628
1305031110.956700 1305031112.015700 1305031110.979345 1305031112.611261 0.033530 0.125371
1305031110.666200 1305031116.515700 1305031110.979345 1305031116.411333 0.185374 0.022066
1305031126.695500 1305031125.225500 1305031126.779379 1305031125.711443 0.033220 0.060371
1305031114.365700 1305031112.586000 1305031114.711306 1305031112.611261 0.139840 0.075908
1305031122.635600 1305031121.165600 1305031121.982926 1305031121.683200 0.062675 0.094985
1305031114.655700 1305031122.355600 1305031114.711306 1305031121.982926 0.114427 0.090462
1305031125.175600 1305031122.355600 1305031125.711443 1305031121.982926 0.021463 0.117987
1305031126.545900 1305031125.415600 1305031126.411465 1305031125.711443 0.102889 0.039406
1305031108.526500 1305031122.635600 1305031108.475471 1305031121.982926 0.152195 0.127422
1305031120.465600 1305031107.385800 1305031120.379437 1305031108.043418 0.078542 0.071557
1305031123.475600 1305031116.065700 1305031123.382255 1305031116.143441 0.098600 0.074631
1305031112.125700 1305031122.845600 1305031112.611261 1305031123.382255 0.127944 0.161089
1305031128.385500 1305031122.625500 1305031128.179350 1305031121.982926 0.105154 0.109648
1305031116.085700 1305031116.105700 1305031116.143441 1305031116.143441 0.008105 0.014871
1305031107.865800 1305031126.145500 1305031108.043418 1305031126.079356 0.071629 0.034483
1305031109.935800 1305031108.315700 1305031109.311329 1305031108.475471 0.183516 0.182143
1305031107.455800 1305031120.265700 1305031108.043418 1305031120.379437 0.124755 0.050240
1305031112.586000 1305031128.065500 1305031112.611261 1305031128.179350 0.123706 0.012937
1305031127.725500 1305031128.715500 1305031127.647358 1305031128.179350 0.012966 0.024334
1305031112.915700 1305031128.485500 1305031112.611261 1305031128.179350 0.132526 0.088704
1305031125.045500 1305031121.355600 1305031125.711443 1305031121.683200 0.042057 0.034213
1305031128.165500 1305031113.975700 1305031128.179350 1305031114.711306 0.149795 0.170051
1305031123.635600 1305031109.155800 1305031123.711323 1305031109.111282 0.140737 0.008469
1305031126.105900 1305031126.715500 1305031126.079356 1305031126.779379 0.063311 0.016365
1305031120.205600 1305031109.915800 1305031120.379437 1305031109.311329 0.157128 0.153066
1305031125.325500 1305031120.715600 1305031125.711443 1305031120.379437 0.036845 0.088845
1305031125.655600 1305031114.795600 1305031125.711443 1305031114.711306 0.132569 0.030005
1305031115.825700 1305031123.205600 1305031116.143441 1305031123.382255 0.044151 0.114387
1305031122.595600 1305031109.765700 1305031121.982926 1305031109.311329 0.131522 0.066189
1305031119.765700 1305031110.765800 1305031120.379437 1305031110.979345 0.098079 0.048737
1305031126.105900 1305031127.935500 1305031126.079356 1305031128.179350 0.074266 0.028670
1305031121.385600 1305031114.515700 1305031121.683200 1305031114.711306 0.078552 0.067659
1305031127.745500 1305031126.666400 1305031127.647358 1305031126.779379 0.012277 0.021262
1305031109.495700 1305031116.225700 1305031109.311329 1305031116.143441 0.092741 0.124139
1305031113.055700 1305031120.935700 1305031112.611261 1305031120.379437 0.153525 0.170795
1305031127.695500 1305031114.095700 1305031127.647358 1305031114.711306 0.101176 0.146998
1305031116.795700 1305031122.705700 1305031116.912044 1305031123.382255 0.203348 0.185272
1305031114.695700 1305031110.325700 1305031114.711306 1305031110.979345 0.146696 0.157126
1305031121.926000 1305031121.105600 1305031121.982926 1305031121.683200 0.188535 0.031839
1305031121.035600 1305031120.555600 1305031121.683200 1305031120.379437 0.112640 0.089378
1305031120.985600 1305031125.905500 1305031120.379437 1305031126.079356 0.033997 0.115864
1305031124.215500 1305031114.525700 1305031124.147446 1305031114.711306 0.096868 0.030166
1305031120.545600 1305031122.675600 1305031120.379437 1305031121.982926 0.143730 0.139256
1305031128.665400 1305031121.955600 1305031128.179350 1305031121.982926 0.120682 0.025291
1305031108.615700 1305031115.265700 1305031108.475471 1305031114.979280 0.137316 0.039200
1305031108.605700 1305031110.525700 1305031108.475471 1305031110.979345 0.171184 0.047405
1305031119.935600 1305031117.375700 1305031120.379437 1305031116.912044 0.083523 0.213243
1305031126.885600 1305031108.755900 1305031126.779379 1305031108.876515 0.125004 0.039029
1305031111.315700 1305031127.385500 1305031110.979345 1305031127.279465 0.043585 0.095450
1305031122.545500 1305031122.415600 1305031121.982926 1305031121.982926 0.049083 0.025825
1305031121.815600 1305031127.615400 1305031121.683200 1305031127.647358 0.149811 0.024640
1305031111.465800 1305031122.755600 1305031110.979345 1305031123.382255 0.138470 0.173719
1305031120.705600 1305031115.025700 1305031120.379437 1305031114.979280 0.107167 0.114521
1305031110.435700 1305031110.745700 1305031110.979345 1305031110.979345 0.092392 0.094411
1305031111.275700 1305031109.515800 1305031110.979345 1305031109.311329 0.051747 0.166406
1305031127.565500 1305031114.595700 1305031127.647358 1305031114.711306 0.103903 0.031114
1305031120.255700 1305031107.425800 1305031120.379437 1305031108.043418 0.124459 0.056292
1305031120.655600 1305031120.105600 1305031120.379437 1305031120.379437 0.146057 0.119255
1305031116.535800 1305031108.205800 1305031116.411333 1305031108.143334 0.052519 0.020090
1305031124.595500 1305031126.505500 1305031124.147446 1305031126.411465 0.099807 0.158629
1305031107.445800 1305031116.245700 1305031108.043418 1305031116.143441 0.161759 0.105331
1305031125.625500 1305031125.305600 1305031125.711443 1305031125.711443 0.049935 0.071789
1305031107.925700 1305031121.045600 1305031108.043418 1305031121.683200 0.121903 0.017981
1305031120.675700 1305031116.975600 1305031120.379437 1305031116.912044 0.062689 0.106121
1305031127.965500 1305031126.165500 1305031128.179350 1305031126.079356 0.048408 0.042004
1305031122.225500 1305031116.755700 1305031121.982926 1305031116.679281 0.068833 0.021441
1305031123.565600 1305031124.866100 1305031123.711323 1305031124.147446 0.228989 0.162542
1305031115.795700 1305031122.315600 1305031116.143441 1305031121.982926 0.082131 0.149203
1305031126.335500 1305031114.855700 1305031126.411465 1305031114.979280 0.128889 0.014802
1305031111.075700 1305031110.315700 1305031110.979345 1305031110.979345 0.113935 0.130735
1305031115.125700 1305031114.125700 1305031114.979280 1305031114.711306 0.125742 0.112757
1305031128.385500 1305031117.565600 1305031128.179350 1305031116.912044 0.104450 0.221073
1305031116.775700 1305031114.195700 1305031116.679281 1305031114.711306 0.070954 0.185527
