rpe = 0.118329433997
stamp_est0 	  stamp_est1 	    stamp_gt0 	      stamp_gt1 	trans_error rot_error
1305031118.195700 1305031104.936200 1305031118.179323 1305031104.775327 0.029818 0.059296
1305031102.725800 1305031118.715600 1305031103.143318 1305031118.879208 0.172441 0.026306
1305031120.645600 1305031124.935500 1305031120.415445 1305031124.211396 0.207003 0.083080
1305031116.295700 1305031121.785600 1305031116.443369 1305031121.914931 0.029033 0.042696
1305031119.485600 1305031114.895700 1305031119.547382 1305031115.111230 0.067709 0.035021
1305031112.435700 1305031115.415700 1305031112.411442 1305031115.111230 0.129326 0.088516
1305031109.315700 1305031111.875700 1305031109.275308 1305031112.411442 0.216971 0.128802
1305031106.115800 1305031121.875600 1305031106.143355 1305031121.914931 0.017457 0.005890
1305031110.026000 1305031116.665700 1305031110.679606 1305031116.779298 0.166913 0.143657
1305031103.875800 1305031116.935700 1305031103.143318 1305031116.779298 0.136449 0.071966
1305031103.025800 1305031121.625600 1305031103.143318 1305031121.583204 0.041158 0.015937
1305031105.175800 1305031117.985700 1305031104.775327 1305031118.179323 0.087554 0.062420
1305031108.615700 1305031118.135600 1305031108.711411 1305031118.179323 0.050844 0.030490
1305031105.515800 1305031124.665600 1305031106.143355 1305031124.211396 0.282176 0.042410
1305031121.795600 1305031106.585800 1305031121.914931 1305031106.511129 0.033198 0.025347
1305031117.625700 1305031124.185500 1305031118.179323 1305031124.211396 0.183293 0.035904
1305031117.385600 1305031105.005800 1305031116.779298 1305031104.775327 0.213389 0.351943
1305031114.205700 1305031107.625800 1305031114.343331 1305031107.575454 0.055425 0.040671
1305031106.095800 1305031104.215900 1305031106.143355 1305031104.611336 0.144599 0.076135
1305031114.655700 1305031101.985900 1305031114.644136 1305031102.175304 0.055513 0.055144
1305031118.545600 1305031115.945700 1305031118.511255 1305031116.080030 0.089698 0.062363
1305031120.735600 1305031108.125700 1305031120.415445 1305031108.211475 0.098349 0.091668
1305031123.575500 1305031102.025900 1305031123.683753 1305031102.175304 0.048173 0.041618
1305031121.625600 1305031111.455700 1305031121.583204 1305031111.179326 0.115802 0.033123
1305031119.185600 1305031101.985900 1305031118.879208 1305031102.175304 0.122901 0.079497
1305031102.705800 1305031102.195800 1305031103.143318 1305031102.175304 0.159019 0.027198
1305031109.615800 1305031122.415600 1305031109.275308 1305031122.314289 0.139641 0.088638
1305031122.735600 1305031107.055800 1305031122.314289 1305031107.575454 0.220068 0.084784
1305031108.725800 1305031104.795800 1305031108.711411 1305031104.775327 0.021412 0.026975
1305031111.485700 1305031114.775700 1305031111.179326 1305031114.644136 0.120161 0.080098
1305031117.315600 1305031123.965600 1305031116.779298 1305031124.211396 0.206928 0.332198
1305031113.785700 1305031122.005600 1305031114.043301 1305031121.914931 0.119469 0.064551
1305031112.615700 1305031115.705600 1305031112.743245 1305031116.080030 0.155017 0.160868
1305031124.795500 1305031108.055800 1305031124.211396 1305031108.011320 0.212448 0.159527
1305031120.315600 1305031119.675600 1305031120.415445 1305031119.547382 0.010487 0.029505
1305031122.595600 1305031123.165600 1305031122.314289 1305031123.311327 0.142499 0.089606
1305031120.635600 1305031108.125700 1305031120.415445 1305031108.211475 0.068189 0.080922
1305031111.425700 1305031105.835800 1305031111.179326 1305031106.143355 0.134672 0.091059
1305031124.285500 1305031109.965800 1305031124.211396 1305031109.275308 0.273908 0.164669
1305031110.015700 1305031110.395700 1305031110.679606 1305031110.679606 0.135486 0.096222
1305031115.535700 1305031107.125800 1305031115.111230 1305031107.575454 0.255708 0.220630
1305031123.345600 1305031118.845600 1305031123.311327 1305031118.879208 0.035245 0.019626
1305031110.065700 1305031104.885800 1305031110.679606 1305031104.775327 0.210628 0.138482
1305031104.465900 1305031108.775800 1305031104.611336 1305031108.711411 0.042013 0.030076
1305031124.335600 1305031110.095800 1305031124.211396 1305031110.679606 0.190544 0.196879
1305031122.355600 1305031115.215700 1305031122.314289 1305031115.111230 0.040226 0.057573
1305031109.495700 1305031111.215700 1305031109.275308 1305031111.179326 0.095093 0.125413
1305031107.665800 1305031121.785600 1305031107.575454 1305031121.914931 0.010441 0.035085
1305031103.785800 1305031112.305700 1305031103.143318 1305031112.411442 0.099167 0.086007
1305031102.795800 1305031112.675800 1305031103.143318 1305031112.743245 0.113554 0.028993
1305031109.335800 1305031102.315800 1305031109.275308 1305031102.175304 0.061507 0.047862
1305031119.645600 1305031108.425800 1305031119.547382 1305031108.443610 0.040110 0.019991
1305031104.765800 1305031120.135600 1305031104.775327 1305031119.879214 0.024126 0.042262
1305031107.345800 1305031117.215700 1305031107.575454 1305031116.779298 0.151164 0.254667
1305031101.475800 1305031111.895700 1305031102.175304 1305031112.411442 0.231851 0.189259
1305031117.835700 1305031115.275700 1305031118.179323 1305031115.111230 0.146841 0.088991
1305031117.925700 1305031105.575800 1305031118.179323 1305031106.143355 0.237351 0.086199
1305031118.195700 1305031122.615700 1305031118.179323 1305031122.314289 0.097957 0.081067
1305031116.715700 1305031109.445700 1305031116.779298 1305031109.275308 0.107142 0.108520
1305031117.275600 1305031109.095800 1305031116.779298 1305031109.275308 0.285694 0.329325
1305031111.085700 1305031120.755700 1305031111.179326 1305031120.415445 0.095833 0.109662
1305031111.765800 1305031115.245700 1305031111.179326 1305031115.111230 0.192262 0.152117
1305031119.555700 1305031118.565700 1305031119.547382 1305031118.511255 0.008530 0.004024
1305031113.035700 1305031114.865700 1305031113.079251 1305031114.644136 0.041096 0.035158
1305031114.555700 1305031118.985700 1305031114.644136 1305031118.879208 0.038462 0.038099
1305031102.485800 1305031113.055700 1305031102.175304 1305031113.079251 0.117279 0.096877
1305031115.775700 1305031107.775800 1305031116.080030 1305031107.575454 0.157366 0.156388
1305031110.345700 1305031124.845500 1305031110.679606 1305031124.211396 0.228516 0.220429
1305031114.695700 1305031115.955700 1305031114.644136 1305031116.080030 0.070887 0.044227
1305031112.625700 1305031104.005800 1305031112.743245 1305031104.611336 0.244074 0.132934
1305031104.396400 1305031113.915700 1305031104.611336 1305031114.043301 0.101489 0.046200
1305031123.915500 1305031121.305600 1305031123.683753 1305031121.583204 0.074942 0.021271
1305031123.165600 1305031108.805700 1305031123.311327 1305031108.711411 0.050196 0.079690
1305031117.055700 1305031118.345700 1305031116.779298 1305031118.511255 0.134712 0.216937
1305031101.645900 1305031103.765800 1305031102.175304 1305031103.143318 0.069780 0.133355
1305031118.915600 1305031120.385600 1305031118.879208 1305031120.415445 0.029847 0.019273
1305031113.155700 1305031111.495700 1305031113.079251 1305031111.179326 0.134118 0.085267
1305031120.855600 1305031110.225800 1305031120.415445 1305031110.679606 0.197678 0.194058
1305031105.725800 1305031116.385700 1305031106.143355 1305031116.443369 0.172569 0.079738
1305031122.325500 1305031114.765700 1305031122.314289 1305031114.644136 0.017336 0.028133
1305031119.785600 1305031111.865700 1305031119.879214 1305031112.411442 0.232795 0.146666
1305031105.175800 1305031117.255700 1305031104.775327 1305031116.779298 0.159552 0.319791
1305031109.845700 1305031110.666200 1305031109.275308 1305031110.679606 0.227019 0.138770
1305031121.926000 1305031119.045600 1305031121.914931 1305031118.879208 0.057464 0.030639
1305031124.375500 1305031123.005600 1305031124.211396 1305031123.311327 0.041068 0.027913
1305031113.455700 1305031101.795900 1305031113.443266 1305031102.175304 0.131434 0.095545
1305031111.425700 1305031122.445500 1305031111.179326 1305031122.314289 0.094642 0.077683
1305031109.775800 1305031124.035600 1305031109.275308 1305031124.211396 0.191770 0.143903
1305031110.735700 1305031123.295500 1305031110.679606 1305031123.311327 0.009375 0.011523
1305031121.535600 1305031118.905700 1305031121.583204 1305031118.879208 0.018504 0.023236
1305031109.765700 1305031101.435800 1305031109.275308 1305031102.175304 0.227292 0.160288
1305031111.315700 1305031116.355700 1305031111.179326 1305031116.443369 0.064904 0.078562
1305031117.655600 1305031120.705600 1305031118.179323 1305031120.415445 0.254965 0.088463
1305031118.065700 1305031111.335700 1305031118.179323 1305031111.179326 0.084747 0.050383
1305031102.135800 1305031104.875800 1305031102.175304 1305031104.775327 0.022883 0.061275
1305031107.595800 1305031105.085800 1305031107.575454 1305031104.775327 0.020701 0.034652
1305031105.725800 1305031119.635700 1305031106.143355 1305031119.547382 0.172110 0.104046
1305031107.455800 1305031123.215500 1305031107.575454 1305031123.311327 0.039565 0.026128
1305031103.355800 1305031118.235600 1305031103.143318 1305031118.179323 0.038704 0.086520
1305031113.585700 1305031121.315600 1305031113.443266 1305031121.583204 0.109694 0.060305
1305031113.335700 1305031117.405600 1305031113.443266 1305031116.779298 0.263628 0.339803
1305031120.495600 1305031104.585800 1305031120.415445 1305031104.611336 0.031120 0.034180
1305031117.615700 1305031123.835500 1305031118.179323 1305031123.683753 0.170301 0.045479
1305031104.205800 1305031108.365800 1305031104.611336 1305031108.443610 0.134784 0.088311
1305031112.285700 1305031124.295500 1305031112.411442 1305031124.211396 0.064742 0.051969
1305031103.985800 1305031112.375700 1305031104.611336 1305031112.411442 0.219765 0.143311
1305031106.585800 1305031111.345700 1305031106.511129 1305031111.179326 0.064195 0.059556
1305031124.485600 1305031109.045800 1305031124.211396 1305031109.275308 0.135998 0.081257
1305031117.985700 1305031111.925700 1305031118.179323 1305031112.411442 0.215350 0.128847
1305031121.215600 1305031114.805700 1305031121.583204 1305031114.644136 0.123496 0.028287
1305031118.245600 1305031107.525800 1305031118.179323 1305031107.575454 0.014453 0.017094
1305031111.855800 1305031108.995700 1305031112.411442 1305031109.275308 0.333545 0.208112
1305031118.405600 1305031112.415700 1305031118.511255 1305031112.411442 0.009495 0.013858
1305031102.006000 1305031119.125700 1305031102.175304 1305031118.879208 0.092373 0.062406
1305031117.885700 1305031109.395800 1305031118.179323 1305031109.275308 0.099157 0.045088
1305031112.875700 1305031113.875700 1305031112.743245 1305031114.043301 0.096975 0.039317
1305031111.525700 1305031119.295600 1305031111.179326 1305031119.547382 0.143976 0.082281
1305031122.755600 1305031104.505800 1305031122.314289 1305031104.611336 0.141740 0.069146
1305031114.905700 1305031105.185800 1305031115.111230 1305031104.775327 0.108701 0.073391
1305031102.105800 1305031110.905800 1305031102.175304 1305031110.679606 0.041567 0.042079
1305031115.235700 1305031106.535700 1305031115.111230 1305031106.511129 0.050963 0.064212
1305031108.955800 1305031112.305700 1305031108.711411 1305031112.411442 0.068109 0.081763
1305031120.635600 1305031103.145900 1305031120.415445 1305031103.143318 0.060175 0.087822
1305031116.415700 1305031116.695700 1305031116.443369 1305031116.779298 0.049797 0.067745
1305031110.956700 1305031113.225700 1305031111.179326 1305031113.079251 0.032379 0.013836
1305031117.165700 1305031114.735700 1305031116.779298 1305031114.644136 0.177225 0.256430
1305031118.985700 1305031107.475800 1305031118.879208 1305031107.575454 0.033775 0.025470
1305031106.785800 1305031109.127400 1305031106.511129 1305031109.275308 0.140699 0.106311
1305031103.135800 1305031122.405600 1305031103.143318 1305031122.314289 0.025136 0.044458
1305031104.465900 1305031104.825800 1305031104.611336 1305031104.775327 0.053171 0.067608
1305031117.175600 1305031104.915800 1305031116.779298 1305031104.775327 0.188270 0.335727
1305031110.195700 1305031103.555800 1305031110.679606 1305031103.143318 0.150673 0.192870
1305031119.445600 1305031117.215700 1305031119.547382 1305031116.779298 0.203162 0.288605
1305031113.535700 1305031106.925800 1305031113.443266 1305031106.511129 0.179082 0.085528
1305031119.055600 1305031109.905700 1305031118.879208 1305031109.275308 0.271505 0.147748
1305031109.835800 1305031114.815600 1305031109.275308 1305031114.644136 0.216521 0.105916
1305031121.965600 1305031103.025800 1305031121.914931 1305031103.143318 0.043765 0.017962
1305031113.015700 1305031124.405500 1305031113.079251 1305031124.211396 0.087374 0.038895
1305031122.705700 1305031114.775700 1305031122.314289 1305031114.644136 0.141475 0.053967
1305031119.205700 1305031123.065600 1305031118.879208 1305031123.311327 0.194580 0.062830
1305031105.255800 1305031113.925700 1305031104.775327 1305031114.043301 0.118880 0.068637
1305031109.435800 1305031110.445700 1305031109.275308 1305031110.679606 0.134408 0.158425
1305031109.215700 1305031124.775500 1305031109.275308 1305031124.211396 0.217785 0.133612
1305031101.825900 1305031120.995600 1305031102.175304 1305031120.415445 0.198407 0.109792
1305031113.855700 1305031116.335600 1305031114.043301 1305031116.443369 0.107126 0.068623
1305031112.865700 1305031121.985600 1305031112.743245 1305031121.914931 0.019586 0.043226
1305031115.055700 1305031111.085700 1305031115.111230 1305031111.179326 0.005693 0.017594
1305031111.125700 1305031111.515700 1305031111.179326 1305031111.179326 0.143671 0.068755
1305031115.335700 1305031105.985800 1305031115.111230 1305031106.143355 0.114436 0.104842
1305031108.765700 1305031114.715700 1305031108.711411 1305031114.644136 0.015538 0.047529
1305031118.215600 1305031113.555700 1305031118.179323 1305031113.443266 0.053125 0.071273
1305031103.835800 1305031118.075700 1305031103.143318 1305031118.179323 0.109021 0.052830
1305031118.775600 1305031116.365700 1305031118.879208 1305031116.443369 0.062772 0.040524
1305031114.385600 1305031112.825700 1305031114.343331 1305031112.743245 0.010861 0.045123
1305031121.515600 1305031112.535700 1305031121.583204 1305031112.411442 0.062958 0.044508
1305031103.225800 1305031116.535800 1305031103.143318 1305031116.443369 0.026752 0.035972
1305031119.345700 1305031103.516000 1305031119.547382 1305031103.143318 0.060860 0.062048
1305031109.335800 1305031108.735900 1305031109.275308 1305031108.711411 0.014908 0.065317
1305031123.845500 1305031122.485600 1305031123.683753 1305031122.314289 0.038754 0.061945
1305031102.215900 1305031123.325500 1305031102.175304 1305031123.311327 0.021311 0.020740
1305031101.745900 1305031122.435700 1305031102.175304 1305031122.314289 0.127106 0.133184
1305031121.665600 1305031122.495600 1305031121.583204 1305031122.314289 0.075492 0.085106
1305031118.645600 1305031104.125800 1305031118.511255 1305031104.611336 0.168952 0.090607
1305031123.435600 1305031105.385800 1305031123.311327 1305031104.775327 0.110756 0.139720
1305031123.625500 1305031117.565600 1305031123.683753 1305031118.179323 0.208760 0.013384
1305031124.035600 1305031114.905700 1305031124.211396 1305031115.111230 0.081398 0.076446
1305031115.775700 1305031112.155700 1305031116.080030 1305031112.411442 0.055310 0.150786
1305031112.475700 1305031115.745700 1305031112.411442 1305031116.080030 0.183303 0.186249
1305031122.215600 1305031108.145900 1305031122.314289 1305031108.211475 0.067909 0.032053
